,module,mean_expression,mean_unspliced,highly_variable,means,dispersions,dispersions_norm,mean,std
OPC_Gene_0098,opc,1.1128,0.6224,True,0.5656059069897234,0.7265144115764414,0.91902393,0.39574916832447055,0.5323188796007602
OPC_Gene_0099,opc,2.2574,0.8966,True,0.9804048844198305,1.4525535559594334,2.4235702,0.6206290199697018,0.7799358521712755
OPC_Gene_0100,opc,1.3348,0.6776,True,0.686928473052766,1.089722750938572,1.4683323,0.44473669529855253,0.6275855265869463
OPC_Gene_0101,opc,0.9726,0.604,True,0.5414942328926017,0.8692953670799208,1.3919528,0.3584908178836107,0.5424133113062403
OPC_Gene_0102,opc,1.8746,0.814,True,0.898721133494019,1.5098349598500511,2.6855052,0.5323095209568739,0.7701400452912546
OPC_Gene_0103,opc,0.7276,0.5248,True,0.4095120942078473,0.5107483156606566,2.2344677,0.28936921982467173,0.443362868921135
OPC_Gene_0104,opc,3.5704,1.2964,True,1.3331262832077833,2.1388193537166207,1.7580644,0.7179784073173999,1.0095690030285154
OPC_Gene_0105,opc,3.488,1.2488,True,1.3093035213463624,2.035047240835883,1.9286981,0.7362212294816971,0.9827315870381295
OPC_Gene_0106,opc,1.2152,0.6442,True,0.6064040454688934,0.8004900556830675,1.1640512,0.42042296508848664,0.55743775659084
OPC_Gene_0107,opc,1.775,0.7792,True,0.8436064243725366,1.3401565611032742,1.4865121,0.5261662929207087,0.7221112330920065
OPC_Gene_0108,opc,5.6272,1.834,True,1.7042267767172987,2.6152039492473382,2.414762,0.8483668869912624,1.2078342592577629
OPC_Gene_0109,opc,1.38,0.6822,True,0.6758570036983921,0.9538719414082141,1.0474149,0.4572026968717575,0.6031581342809833
OPC_Gene_0110,opc,0.8804,0.5628,True,0.4921567737142487,0.7713368199183395,2.3622787,0.33000379366874694,0.5107761379840798
OPC_Gene_0111,opc,0.6636,0.5136,True,0.37723804979394593,0.5524120895718954,2.4618673,0.2611467775046825,0.4315083540056476
OPC_Gene_0112,opc,1.2098,0.6274,True,0.6207799918446989,0.8593128947209079,1.3588881,0.42381466068029405,0.5718110905902506
OPC_Gene_0113,opc,2.3798,0.9382,True,1.0337391116344863,1.641872431088797,1.4694926,0.6130801367700099,0.8347406417110873
OPC_Gene_0114,opc,1.1626,0.649,True,0.6040408916111689,0.8561902889766294,1.3485453,0.4114994426906109,0.5638484187745522
OPC_Gene_0115,opc,0.806,0.5504,True,0.4161128861710542,0.385225444452096,1.5493683,0.3063123015612364,0.4289456555461587
OPC_Gene_0116,opc,1.7768,0.7918,True,0.7776760256179869,0.8875122365939628,0.19834067,0.5537256742447615,0.6279728256035089
OPC_Gene_0117,opc,0.9464,0.6084,True,0.5290365648886555,0.8583944597004513,2.7400367,0.34896901196539404,0.5378412791479282
OPC_Gene_0118,opc,1.2916,0.6846,True,0.6871642673123906,1.1611479103278515,1.6896346,0.43131244350671766,0.640693723820705
OPC_Gene_0119,opc,1.3458,0.6816,True,0.7154829868198445,1.272087023861667,2.033366,0.43403511620163915,0.6682276003736584
OPC_Gene_0120,opc,3.339,1.186,True,1.2477905471636994,1.80291184575941,1.2518603,0.7622483586490154,0.919443919842341
OPC_Gene_0121,opc,1.7978,0.7978,True,0.8711410409662381,1.445894936622038,2.3931217,0.5215440232485533,0.7547801740454599
OPC_Gene_0122,opc,1.8364,0.8264,True,0.8516191421235728,1.2960802009120684,1.361076,0.5441622715204955,0.7142392004905948
OPC_Gene_0123,opc,0.4456,0.4492,True,0.2581791799412866,0.24043397244663722,2.5356658,0.18777013027369976,0.33802517631998164
OPC_Gene_0124,opc,0.6996,0.5226,True,0.425171070117613,0.7856873773303141,3.7350757,0.2770553895831108,0.4820071982871308
OPC_Gene_0125,opc,0.8304,0.5404,True,0.434403672032547,0.46245084181784435,1.021969,0.31383322723209855,0.4481268246490887
OPC_Gene_0126,opc,2.036,0.8212,True,0.9319109472268003,1.499496319943844,2.638229,0.5648217148959637,0.7761800844281315
OPC_Gene_0127,opc,3.8314,1.3234,True,1.3793511511281351,2.1414424253367543,1.7655197,0.75433471519351,1.0278060358402636
OPC_Gene_0128,opc,1.741,0.7806,True,0.8155799698468864,1.2223033689717235,1.151116,0.5301697391808033,0.688938128931153
OPC_Gene_0129,opc,1.8224,0.8084,True,0.8542305360222572,1.3596120390024629,1.54188,0.5315680484741926,0.7275179519427177
OPC_Gene_0130,opc,1.7042,0.7612,True,0.7937002275621261,1.1495220449101076,0.9439891,0.5248783837556839,0.6708685734078845
OPC_Gene_0131,opc,3.7232,1.3222,True,1.3720161563230004,2.144029381056625,1.7728723,0.7434019111990928,1.0297158370910264
OPC_Gene_0132,opc,2.6986,1.026,True,1.1102068407712093,1.6844349938331065,1.2867002,0.6731161797314882,0.8598216387723131
OPC_Gene_0133,opc,1.1812,0.6344,True,0.6078757194905472,0.8657018337263519,1.3800501,0.41498814508020876,0.5635654748223117
OPC_Gene_0134,opc,1.5946,0.7554,True,0.7523599641448164,1.0395766307554575,1.3129606,0.5089790616095066,0.6406054292757212
OPC_Gene_0135,opc,0.9478,0.5682,True,0.4843887408855327,0.5523505916537113,1.4120595,0.3467015010893345,0.47976821400485437
OPC_Gene_0136,opc,1.9994,0.837,True,0.8915311922903477,1.275866331899752,1.6156194,0.5817687435299158,0.7250676783680071
OPC_Gene_0137,opc,2.3878,0.9302,True,1.0183134834047083,1.4736277299249787,1.0088241,0.6477575781524182,0.7961175622815835
OPC_Gene_0138,opc,2.523,0.9796,True,1.0631873353229113,1.6615923610879293,1.5234874,0.6394453095287085,0.8405234484519541
OPC_Gene_0139,opc,2.202,0.8814,True,0.9773945987629027,1.5598865684348298,2.9143798,0.5938486270338297,0.7947832769907982
OPC_Gene_0140,opc,1.0244,0.605,True,0.5499875166811696,0.8508169753079711,1.3307474,0.3691024891793728,0.5411002262719957
OPC_Gene_0141,opc,1.3172,0.6874,True,0.6911628097448334,1.191388381317489,1.783331,0.4282238248616457,0.6480793945567637
OPC_Gene_0142,opc,2.4122,0.9462,True,1.054966958963973,1.6796314102761625,1.5728799,0.6203709411174059,0.8491571175990966
OPC_Gene_0143,opc,1.6028,0.749,True,0.743395180677694,0.9947041229331592,1.1739285,0.5091875297456979,0.6300607998288821
OPC_Gene_0144,opc,1.1146,0.6234,True,0.5742719116754257,0.764794320492982,1.0458173,0.396637505120039,0.5438203163734449
OPC_Gene_0145,opc,1.234,0.632,True,0.6045961911280144,0.7840625660023295,1.1096388,0.4216765333890915,0.5530781040976486
OPC_Gene_0146,opc,1.4334,0.7332,True,0.7358398214602421,1.2363557771028573,1.922657,0.45905206923484804,0.667272062181928
OPC_Gene_0147,opc,2.0182,0.854,True,0.9103309367356097,1.4009486722156423,2.1875927,0.5729700382530689,0.749132886158584
OPC_Gene_0148,opc,0.4222,0.4266,True,0.23509391912493127,0.11556259540223775,1.3534204,0.17446764603257178,0.31603969172420454
OPC_Gene_0149,opc,2.889,1.1002,True,1.1697158480904875,1.8211535754694326,1.6691515,0.6801918298244476,0.906265187374008
OPC_Gene_0150,opc,2.4894,0.9838,True,1.0820002544547163,1.7943571463456796,1.8870088,0.6080519273012877,0.8787701974004322
OPC_Gene_0151,opc,0.3328,0.428,True,0.1832133631843398,0.04337647549883933,3.223246,0.13655293722450734,0.2760403628507805
OPC_Gene_0152,opc,3.508,1.205,True,1.3088333641793612,2.016740350211619,1.8753206,0.7426083133846522,0.9784315057674573
OPC_Gene_0153,opc,1.5692,0.7686,True,0.7452757585976445,1.0761265323800144,1.4262061,0.4973067644774914,0.6431823419261603
OPC_Gene_0154,opc,0.7052,0.5294,True,0.40699724646088326,0.5947277270673103,2.6928246,0.2809639589458704,0.45072118877383016
OPC_Gene_0155,opc,2.2128,0.924,True,0.9948696895564613,1.6284841744065635,1.4328344,0.589104006165266,0.8145610304196051
OPC_Gene_0156,opc,1.7558,0.7944,True,0.848719796553711,1.3973423157334133,1.6492558,0.5188142100095748,0.7322183738971695
OPC_Gene_0157,opc,1.164,0.65,True,0.5974149960955661,0.8549324839957978,1.3443791,0.40542707949876783,0.5624466181379624
OPC_Gene_0158,opc,0.3308,0.4154,True,0.17479093026166054,-0.0412825584922087,1.7761139,0.13188154959380627,0.266681499302107
OPC_Gene_0159,opc,0.792,0.5518,True,0.44292339909553113,0.5808682029075243,1.5358024,0.3103667579293251,0.4656566748050072
OPC_Gene_0160,opc,0.456,0.4538,True,0.2600208070304436,0.20078124861274552,2.1602454,0.19068086632192136,0.33689984951396845
OPC_Gene_0161,opc,1.5278,0.75,True,0.7711383582356313,1.2993459001932328,1.3703698,0.47657944536209107,0.688456272443667
OPC_Gene_0162,opc,1.284,0.6686,True,0.6658655848316772,1.077416599929518,1.4302032,0.429396356600523,0.6182434299254996
OPC_Gene_0163,opc,0.869,0.5586,True,0.48158908728474137,0.7093559417954648,2.093333,0.32988297065198424,0.49582891349524133
OPC_Gene_0164,opc,2.5988,0.9966,True,1.0884514983115443,1.702811146566706,1.636348,0.6446829497635365,0.860325007580567
OPC_Gene_0165,opc,0.7784,0.5084,True,0.4359133545521869,0.6062539874689041,1.6459557,0.3033533386528492,0.4638396243707508
OPC_Gene_0166,opc,1.4936,0.7002,True,0.7337877305038073,1.0904004615208687,1.4704322,0.4813335857450962,0.6470715366625419
OPC_Gene_0167,opc,1.4858,0.6988,True,0.7672921409627651,1.3454036340600861,1.5014446,0.4594995548725128,0.700402009274348
OPC_Gene_0168,opc,2.7086,0.9802,True,1.102710372321758,1.6791852298017318,1.2720147,0.6691877889305353,0.8557732645307398
OPC_Gene_0169,opc,0.485,0.4682,True,0.25968337181284473,0.12254248279459924,1.4195039,0.1940503312587738,0.32995581374311767
OPC_Gene_0170,opc,1.0716,0.5942,True,0.5496588985698412,0.6824610458719352,0.77310735,0.38639998378157614,0.5227531152866084
OPC_Gene_0171,opc,0.8002,0.5328,True,0.4134282517683193,0.3249639240952604,1.220463,0.3058736230522394,0.42766183547703823
OPC_Gene_0172,opc,3.4522,1.184,True,1.2833610682863688,1.9796729297709386,1.767243,0.7389632084429264,0.9581597675799014
OPC_Gene_0173,opc,1.1168,0.6292,True,0.6014710217546189,0.9295876485345044,1.591657,0.39885648354291914,0.5741770536481398
OPC_Gene_0174,opc,0.8452,0.5742,True,0.47254759752859415,0.7068308709889455,2.0823762,0.3208354429870844,0.49536088241721166
OPC_Gene_0175,opc,0.968,0.6282,True,0.5503691505791756,0.9652425703233048,1.7097558,0.35388253135085107,0.557554315385986
OPC_Gene_0176,opc,2.0458,0.8766,True,0.8995374880215936,1.27308117187649,1.6028835,0.5901355870395899,0.7259822437326614
OPC_Gene_0177,opc,0.8678,0.5308,True,0.4536697685006009,0.47567610520323145,1.0793557,0.32829676837325095,0.4580678063270375
OPC_Gene_0178,opc,1.5714,0.7694,True,0.7638975445169226,1.147218549418086,0.9374336,0.4981049259752035,0.6633417081620111
OPC_Gene_0179,opc,1.3358,0.691,True,0.6831963496468986,1.0898241206831851,1.4686464,0.44135580386221407,0.6268586530067008
OPC_Gene_0180,opc,0.97,0.5728,True,0.5401614781328965,0.8811873618226912,1.4313422,0.3563373390108347,0.5426681553425164
OPC_Gene_0181,opc,1.6048,0.7442,True,0.7839747501577026,1.1862861542376386,1.0486153,0.5056760345488787,0.6794191883886043
OPC_Gene_0182,opc,1.0086,0.6148,True,0.5434240016868923,0.8428508940561462,1.3043616,0.36513141689002515,0.5366631123818044
OPC_Gene_0183,opc,1.6896,0.7712,True,0.8205487115417701,1.3626770848007899,1.5506027,0.5016426607578993,0.7186074640822725
OPC_Gene_0184,opc,0.9186,0.5832,True,0.4941963473368648,0.7172121221290634,2.1274223,0.340395869743824,0.49926880611803437
OPC_Gene_0185,opc,1.2198,0.6628,True,0.6566623039936113,1.1239380163402297,1.5743442,0.4128548490613699,0.6240009281467823
OPC_Gene_0186,opc,0.7204,0.542,True,0.39552915072722594,0.4743427406623201,2.0357673,0.2814662062883377,0.4323526555732493
OPC_Gene_0187,opc,0.7772,0.5292,True,0.408816917865389,0.37885539599409485,1.5146009,0.29974922669529913,0.4272813266323873
OPC_Gene_0188,opc,0.6978,0.5286,True,0.4270957102183029,0.7519299780158111,2.278069,0.2809045027434826,0.4801953312529247
OPC_Gene_0189,opc,3.0564,1.1324,True,1.1978704371495772,1.83324504006892,1.7029757,0.7048827061444521,0.9134256309032123
OPC_Gene_0190,opc,2.7624,1.0368,True,1.1546330141833052,1.896862786145222,1.8809376,0.6349105480849743,0.9238105361116318
OPC_Gene_0191,opc,1.0676,0.6,True,0.5848452441859555,0.9943422383133662,1.8061416,0.3752785814791918,0.5781621952101169
OPC_Gene_0192,opc,0.841,0.5546,True,0.4866688881175748,0.8238236087903714,2.5900278,0.3202153016656637,0.5142654439824407
OPC_Gene_0193,opc,1.66,0.7564,True,0.760681354178514,1.0239544308534192,0.58663875,0.5216716023981571,0.6364147660900743
OPC_Gene_0194,opc,0.5256,0.4676,True,0.31332806365396576,0.3846328328854287,3.900898,0.2222284979939461,0.38394998568888794
OPC_Gene_0195,opc,0.6728,0.5114,True,0.3814290688941105,0.5233596397854609,2.3033,0.2674314280807972,0.42888590618769856
OPC_Gene_0196,opc,2.5828,1.0144,True,1.0438096794517329,1.4599046463123184,0.97124916,0.6777847719430924,0.7965423556046424
OPC_Gene_0197,opc,0.6006,0.464,True,0.35529848318309365,0.5328363887873411,2.3550236,0.24713764659166337,0.41505288871571144
OPC_Gene_0198,opc,1.4322,0.7282,True,0.7130155844657092,1.0706608121529317,1.4092712,0.4674501891463995,0.6366061967749266
OPC_Gene_0199,opc,3.237,1.185,True,1.2454472895693227,1.995814795811828,1.8143079,0.698235267201066,0.9498594970482807
OPC_Gene_0200,opc,1.2842,0.6622,True,0.6580418916093809,1.0233644548531784,1.2627292,0.431071738409996,0.6077409631162731
OPC_Gene_0201,opc,0.8402,0.5902,True,0.45900034099609294,0.5930858752422691,1.588817,0.32245713784098623,0.47341596473066083
OPC_Gene_0202,opc,1.3778,0.6898,True,0.7030413478861368,1.1057637291342997,1.5180334,0.4539969131529331,0.637635230664181
OPC_Gene_0203,opc,4.5504,1.538,True,1.50883312851449,2.3129956472140796,1.8336152,0.8113179315537214,1.0908656390251923
OPC_Gene_0204,opc,2.6706,1.0352,True,1.1275669712371994,1.8269449117429128,1.685352,0.6380990002602339,0.898281493943076
OPC_Gene_0205,opc,1.6468,0.7744,True,0.8107896331605704,1.4105384646906478,1.6868105,0.4857808892637491,0.719851854127978
OPC_Gene_0206,opc,1.7642,0.7664,True,0.8435314272836905,1.3513087845307672,1.5182499,0.5229625155299902,0.724966380464644
OPC_Gene_0207,opc,0.367,0.4356,True,0.18356771431422747,-0.09766945686832368,0.8122557,0.14061608121991157,0.26817912373317787
OPC_Gene_0208,opc,1.5076,0.7108,True,0.7530222877971327,1.2244696757329085,1.8858294,0.4755027963638306,0.6706945726050851
OPC_Gene_0209,opc,1.2476,0.6736,True,0.6716635528395528,1.1800611579696885,1.748235,0.41562167360782626,0.6376578119051431
OPC_Gene_0210,opc,2.3022,0.907,True,1.0212140639824305,1.682679000356546,1.5812244,0.5906003664553165,0.8383599744663339
OPC_Gene_0211,opc,1.86,0.8154,True,0.8947723353090391,1.580512180640226,3.008696,0.5156349044084549,0.7753057751266711
OPC_Gene_0212,opc,0.8126,0.5366,True,0.4466053479768012,0.5821773734797073,1.5414832,0.3124778884381056,0.4689681003955322
OPC_Gene_0213,opc,0.75,0.5358,True,0.4262423153578664,0.5912983116712553,2.6741068,0.2956893874973059,0.46053741763028083
OPC_Gene_0214,opc,0.5516,0.4816,True,0.3190065210115339,0.31646010819303505,1.1740495,0.23055674694478512,0.38080396293401353
OPC_Gene_0215,opc,1.095,0.6096,True,0.6092741907217275,1.1228803125576725,2.2318943,0.3769398663073778,0.6035863151608661
OPC_Gene_0216,opc,0.7456,0.5304,True,0.4128840809986363,0.5270767434999024,2.323588,0.2917687849342823,0.44411465304211134
OPC_Gene_0217,opc,1.5264,0.732,True,0.7498163018326406,1.1075333712826014,1.5235164,0.4923979580104351,0.6544488276009627
OPC_Gene_0218,opc,1.1896,0.6412,True,0.5980558049002693,0.8169365022225112,1.2185261,0.4120450317382813,0.5551446044737406
OPC_Gene_0219,opc,1.338,0.7062,True,0.6705722482793954,0.9336697788259452,0.98482096,0.45593802220821383,0.5984920553812336
OPC_Gene_0220,opc,1.4962,0.7212,True,0.757467899364191,1.2167397423192852,1.8618791,0.4791917375981808,0.6739896142926755
OPC_Gene_0221,opc,1.9864,0.8018,True,0.9160522467747589,1.4488993886905763,2.4068604,0.5627961111336947,0.7641825758684776
OPC_Gene_0222,opc,1.271,0.653,True,0.6826299714337033,1.2160500873514095,1.8597423,0.4176156873822212,0.6478673969404726
OPC_Gene_0223,opc,1.911,0.8098,True,0.8830435375307304,1.3804942858445346,2.0940595,0.5516439403146506,0.7399854221071633
OPC_Gene_0224,opc,1.3172,0.6896,True,0.6545881313773679,0.9026758384981853,0.88879,0.44599928759932517,0.5901455598985267
OPC_Gene_0225,opc,1.1304,0.6376,True,0.5523381053109777,0.5673307779823323,0.39176494,0.40357760116755964,0.5038746582098151
OPC_Gene_0226,opc,0.9116,0.5848,True,0.5048132062202281,0.786497374939471,2.428063,0.33874970105290414,0.5168068307363819
OPC_Gene_0227,opc,2.241,0.9412,True,0.9621866828791166,1.3924851978112942,2.1488912,0.620108258870244,0.7628290439711738
OPC_Gene_0228,opc,0.841,0.5482,True,0.47212117216930544,0.7708271126769562,2.360067,0.31641406517922877,0.4981201021170541
OPC_Gene_0229,opc,1.0732,0.6378,True,0.5977323868482947,1.030189616139438,1.9248778,0.3782404841423035,0.591350611965331
OPC_Gene_0230,opc,1.0506,0.5852,True,0.5673550714619525,0.8586592420543937,1.3567231,0.3817850364714861,0.5489910347433584
OPC_Gene_0231,opc,1.9888,0.8826,True,0.9035157864682035,1.3730271267178287,2.0599136,0.5723418871462345,0.7435019505638617
OPC_Gene_0232,opc,1.9464,0.802,True,0.9231405071859321,1.5805406856963704,3.0088263,0.5329845061689615,0.792537876118285
OPC_Gene_0233,opc,0.8396,0.557,True,0.44660322272593683,0.5419905632960148,1.3671056,0.3167034007161856,0.4630601838674752
OPC_Gene_0234,opc,1.9416,0.8122,True,0.8918867730272397,1.409906608489721,2.2285552,0.5551412768989802,0.7442910310685813
OPC_Gene_0235,opc,1.0226,0.6026,True,0.5210258935405522,0.6240192494703802,1.7230422,0.3717354591548443,0.4990875080622103
OPC_Gene_0236,opc,1.7286,0.7864,True,0.8198044776892,1.2830164223080167,1.3238981,0.518245494222641,0.7046655581157074
OPC_Gene_0237,opc,1.8392,0.834,True,0.8841872843826868,1.5127297432866524,2.6987422,0.5188823052167892,0.7662523294253596
OPC_Gene_0238,opc,1.0818,0.6324,True,0.59122112468204,0.9665078130258902,1.7139466,0.3854020909488201,0.5754725565456003
OPC_Gene_0239,opc,0.7882,0.5184,True,0.4530486633040131,0.7056870027396547,2.0774128,0.30609038739800454,0.48572527754706574
OPC_Gene_0240,opc,1.91,0.8248,True,0.8929488657134789,1.478721480696917,2.54323,0.540691967406869,0.7551675360940537
OPC_Gene_0241,opc,3.3778,1.1658,True,1.2943530972299262,2.069317454324836,2.0286198,0.7030364234924317,0.9920509793063058
OPC_Gene_0242,opc,1.6198,0.7672,True,0.7931608813212966,1.2803923336555512,1.3164302,0.5007257728129625,0.6896031213071571
OPC_Gene_0243,opc,0.7834,0.521,True,0.43818004755056206,0.6130211588058823,1.6753197,0.3053719311028719,0.4638861227907051
OPC_Gene_0244,opc,0.4112,0.4366,True,0.2393354965901967,0.227455609885001,2.4127903,0.17364616755247117,0.32588284096142617
OPC_Gene_0245,opc,0.6286,0.4946,True,0.36991286650587846,0.4852244952699615,2.0951598,0.259938833168149,0.4223079892407329
OPC_Gene_0246,opc,1.5844,0.7366,True,0.7901210376307319,1.3532881460789195,1.5238829,0.480990509352088,0.7040305221106071
OPC_Gene_0247,opc,1.0464,0.6036,True,0.5591409711341719,0.8347531815325494,1.2775398,0.37923107418119906,0.5404660697433549
OPC_Gene_0248,opc,0.999,0.5708,True,0.5322569873216088,0.7532512571215604,2.2838023,0.36484516451358795,0.523447834467548
OPC_Gene_0249,opc,0.5198,0.4728,True,0.27088611610359953,0.07353276108071688,0.95549434,0.2043064513504505,0.33466418339813564
OPC_Gene_0250,opc,0.4652,0.4528,True,0.26315824100420115,0.21022302358630643,2.2496374,0.19290456909239292,0.33892463009334683
OPC_Gene_0251,opc,1.3828,0.6942,True,0.7095487074088049,1.1841374117574794,1.7608647,0.44561984167695046,0.6521445978359416
OPC_Gene_0252,opc,1.4032,0.681,True,0.6856449110531788,1.0032766756580105,1.2004895,0.45722161026597025,0.6152030428288463
OPC_Gene_0253,opc,3.026,1.096,True,1.2109277534435239,1.943482611481796,1.6617228,0.6763730190098286,0.9400010499813721
OPC_Gene_0254,opc,3.6016,1.234,True,1.3275621411417788,2.0445852453419144,1.4902321,0.7512891778796911,0.9881492170147793
OPC_Gene_0255,opc,2.4728,0.9494,True,1.0808666113427305,1.7932953524762478,1.8841015,0.6069121319055557,0.8793387054429773
OPC_Gene_0256,opc,1.1366,0.6242,True,0.5714081031766954,0.7682500789778385,1.0572636,0.39449834394156935,0.5420752338484418
OPC_Gene_0257,opc,2.6172,1.0588,True,1.1177816076330882,1.8496841244038444,1.7489618,0.6216421105414629,0.8996913550321636
OPC_Gene_0258,opc,1.5522,0.738,True,0.7340173585445074,0.997282802685029,1.1819183,0.5027133283108473,0.6243168892312781
OPC_Gene_0259,opc,1.662,0.7976,True,0.7989211355023631,1.216774552537656,1.1353817,0.5143220699697733,0.686668095782662
OPC_Gene_0260,opc,0.735,0.54,True,0.382577512539588,0.32991007722645554,1.2474589,0.28191421286463736,0.41043168397254537
OPC_Gene_0261,opc,1.5932,0.7468,True,0.801032519531557,1.3835183445278596,1.6099144,0.47707201225161555,0.720429802834048
OPC_Gene_0262,opc,1.0896,0.6404,True,0.5883028133637878,0.9713309533594339,1.729922,0.38233595976531504,0.5746687959314032
OPC_Gene_0263,opc,0.6098,0.485,True,0.32515409510145576,0.23608667417658408,0.7353741,0.2400487059891224,0.37685191501978355
OPC_Gene_0264,opc,1.109,0.6166,True,0.6093438204402452,1.029942486004813,1.9240593,0.3892926503241062,0.5940288796076043
OPC_Gene_0265,opc,1.0856,0.624,True,0.5579788240881609,0.692620453658792,0.806758,0.3924991895258427,0.526206458905407
OPC_Gene_0266,opc,1.8538,0.8072,True,0.8805682934331985,1.4497550953617144,2.4107735,0.5327536687254906,0.7522816711942796
OPC_Gene_0267,opc,0.696,0.5188,True,0.37605371081079414,0.35643679632546416,1.3922409,0.27379476586580276,0.41260541496690967
OPC_Gene_0268,opc,2.2534,0.9366,True,1.0050626023658011,1.6795577392910617,1.5726781,0.5778588981389999,0.8322379750440104
OPC_Gene_0269,opc,1.1348,0.6278,True,0.6135573848510691,0.9600925239807271,1.6926974,0.4037231060564518,0.584366900734623
OPC_Gene_0270,opc,0.6474,0.4932,True,0.35455540307987937,0.4041592502634693,1.6527084,0.25486214831471443,0.4034198561290878
OPC_Gene_0271,opc,1.0054,0.5956,True,0.5523681334701038,0.9178771897063127,1.5528688,0.36209994030296805,0.5511965187264107
OPC_Gene_0272,opc,1.918,0.8404,True,0.8901666834213751,1.3865011002378633,2.1215272,0.5584497272729874,0.7402023184413925
OPC_Gene_0273,opc,2.2178,0.9054,True,0.9503455708925075,1.3296533508085888,1.8615752,0.6246099745959044,0.7475933733698187
OPC_Gene_0274,opc,1.3194,0.7,True,0.6702444473917826,0.9828942537332648,1.1373371,0.4462485308498144,0.6079322097999571
OPC_Gene_0275,opc,1.6856,0.8076,True,0.832284782926547,1.3913286971058731,1.6321417,0.506224725818634,0.7258614213732373
OPC_Gene_0276,opc,1.2446,0.6512,True,0.5978498525454801,0.6259505057169883,0.5859292,0.43431245991289613,0.5307837761564065
OPC_Gene_0277,opc,1.6332,0.777,True,0.7445553346525082,0.9166520053893872,0.93209344,0.5209693002462387,0.621495299412228
OPC_Gene_0278,opc,0.8438,0.5542,True,0.4492642316935207,0.5251604758856528,1.2940769,0.32095669844150543,0.46084690897865743
OPC_Gene_0279,opc,0.7536,0.527,True,0.4354990499185468,0.6908795086963306,2.0131605,0.2947842607319355,0.47383239322717996
OPC_Gene_0280,opc,1.6892,0.7896,True,0.8085815187615336,1.2147039818458174,1.1294891,0.5235986045777797,0.6882092026740961
OPC_Gene_0281,opc,2.4054,0.9576,True,1.0603139509431418,1.777705744645108,1.8414158,0.5958123744487762,0.8673597429229428
OPC_Gene_0282,opc,0.537,0.4944,True,0.3181513044727498,0.3847704529153413,1.546885,0.2261352414339781,0.38595194819849105
OPC_Gene_0283,opc,1.7384,0.8102,True,0.850660538788134,1.46877151592664,1.8525347,0.5047135814696551,0.743848487250989
OPC_Gene_0284,opc,1.9058,0.8442,True,0.8905985780979585,1.4460203200075914,2.393695,0.5429176420927048,0.7534377250702999
OPC_Gene_0285,opc,1.0508,0.6114,True,0.588913196282613,1.0309346117937852,1.9273454,0.37351343968808653,0.5849110821614962
OPC_Gene_0286,opc,0.8032,0.5526,True,0.4040785351895212,0.37495544207648945,1.493315,0.29563248913288115,0.42647231674191893
OPC_Gene_0287,opc,1.0138,0.6034,True,0.5527701365863452,0.8819471513326144,1.4338589,0.3651054357767105,0.54986791668125
OPC_Gene_0288,opc,0.898,0.5696,True,0.4943966399177395,0.7297920706200972,2.1820087,0.3386744627684355,0.5023023177145883
OPC_Gene_0289,opc,1.272,0.6752,True,0.6398984552287844,0.879694797450551,1.4263985,0.44021195870935914,0.5759277161373644
OPC_Gene_0290,opc,1.7554,0.7654,True,0.8385020942702901,1.3252805284186282,1.4441766,0.5229455297470093,0.721025861630228
OPC_Gene_0291,opc,1.019,0.5802,True,0.5651947693847151,0.9097498130263707,1.5259488,0.37228734425902366,0.557284445293829
OPC_Gene_0292,opc,0.5608,0.4928,True,0.30310931841697675,0.22462305515119113,2.3859725,0.2239519597530365,0.3622113240012319
OPC_Gene_0293,opc,0.9046,0.5508,True,0.5123925026890191,0.8161148398939462,2.5565782,0.34040263532400133,0.5257606621352849
OPC_Gene_0294,opc,1.5854,0.7778,True,0.7759119036427246,1.1893542911456885,1.0573468,0.49994912251830104,0.6751294646467022
OPC_Gene_0295,opc,2.2212,0.8802,True,0.9907516046168828,1.606838775735584,1.3735673,0.5908242131203413,0.8092405634282686
OPC_Gene_0296,opc,1.6776,0.7724,True,0.7905960676994163,1.144489636008977,0.9296675,0.5207906480312348,0.6724478105886756
OPC_Gene_0297,opc,1.7752,0.7756,True,0.8527903107445546,1.3482206793194729,1.5094615,0.5304253257364034,0.7284288410655761
OPC_Gene_0298,opc,1.6408,0.7726,True,0.7181767423726737,0.7736091148949261,0.48889232,0.5218295968592167,0.5877065997581821
OPC_Gene_0299,opc,2.3986,0.9578,True,1.02661085611612,1.5865337080592088,1.3179704,0.6268265814006329,0.8171581014771139
OPC_Gene_0300,opc,1.2752,0.6838,True,0.6387032765622526,0.9064894647744206,1.5151496,0.4323116434276104,0.5846694101551494
SYNAPTIC_MATURATION_Gene_0126,synaptic_maturation,13.0534,3.7024,True,1.843896716860791,1.9934659112177704,0.007893282,1.2084479549407958,1.1879171375342186
SYNAPTIC_MATURATION_Gene_0239,synaptic_maturation,6.5224,1.977,True,1.2853739947926721,1.3753419031794103,0.005193607,0.861858181899786,0.9255073529244681
SYNAPTIC_MATURATION_Gene_0330,synaptic_maturation,11.4224,3.2114,True,1.734759184526792,1.8594197059628361,0.036234144,1.149336621659994,1.1317835009014352
SYNAPTIC_MATURATION_Gene_0348,synaptic_maturation,3.3452,1.1914,True,0.8643533664243239,0.7929649437783219,-0.07072955,0.6134360923945904,0.6933034195427968
